entry_id,category,ro,en,meaning,rank,source,notes
d2000_6173,programming,depanează protocol,debug protocol,depanează protocol / debug protocol,6173,template_8000_program_debug,
d2000_6174,programming,validează protocol,validate protocol,validează protocol / validate protocol,6174,template_8000_program_validate,
d2000_6175,programming,creează stare,create state,creează stare / create state,6175,template_8000_program_create,
d2000_6176,programming,testează stare,test state,testează stare / test state,6176,template_8000_program_test,
d2000_6177,programming,optimizează stare,optimize state,optimizează stare / optimize state,6177,template_8000_program_optimize,
d2000_6178,programming,documentează stare,document state,documentează stare / document state,6178,template_8000_program_document,
d2000_6179,programming,depanează stare,debug state,depanează stare / debug state,6179,template_8000_program_debug,
d2000_6180,programming,validează stare,validate state,validează stare / validate state,6180,template_8000_program_validate,
d2000_6181,programming,creează rundă,create round,creează rundă / create round,6181,template_8000_program_create,
d2000_6182,programming,testează rundă,test round,testează rundă / test round,6182,template_8000_program_test,
d2000_6183,programming,optimizează rundă,optimize round,optimizează rundă / optimize round,6183,template_8000_program_optimize,
d2000_6184,programming,documentează rundă,document round,documentează rundă / document round,6184,template_8000_program_document,
d2000_6185,programming,depanează rundă,debug round,depanează rundă / debug round,6185,template_8000_program_debug,
d2000_6186,programming,validează rundă,validate round,validează rundă / validate round,6186,template_8000_program_validate,
d2000_6187,programming,creează metrică,create metric,creează metrică / create metric,6187,template_8000_program_create,
d2000_6188,programming,testează metrică,test metric,testează metrică / test metric,6188,template_8000_program_test,
d2000_6189,programming,optimizează metrică,optimize metric,optimizează metrică / optimize metric,6189,template_8000_program_optimize,
d2000_6190,programming,documentează metrică,document metric,documentează metrică / document metric,6190,template_8000_program_document,
d2000_6191,programming,depanează metrică,debug metric,depanează metrică / debug metric,6191,template_8000_program_debug,
d2000_6192,programming,validează metrică,validate metric,validează metrică / validate metric,6192,template_8000_program_validate,
d2000_6193,programming,creează scor,create score,creează scor / create score,6193,template_8000_program_create,
d2000_6194,programming,testează scor,test score,testează scor / test score,6194,template_8000_program_test,
d2000_6195,programming,optimizează scor,optimize score,optimizează scor / optimize score,6195,template_8000_program_optimize,
d2000_6196,programming,documentează scor,document score,documentează scor / document score,6196,template_8000_program_document,
d2000_6197,programming,depanează scor,debug score,depanează scor / debug score,6197,template_8000_program_debug,
d2000_6198,programming,validează scor,validate score,validează scor / validate score,6198,template_8000_program_validate,
d2000_6199,programming,creează recompensă,create reward,creează recompensă / create reward,6199,template_8000_program_create,
d2000_6200,programming,testează recompensă,test reward,testează recompensă / test reward,6200,template_8000_program_test,
d2000_6201,programming,optimizează recompensă,optimize reward,optimizează recompensă / optimize reward,6201,template_8000_program_optimize,
d2000_6202,programming,documentează recompensă,document reward,documentează recompensă / document reward,6202,template_8000_program_document,
d2000_6203,programming,depanează recompensă,debug reward,depanează recompensă / debug reward,6203,template_8000_program_debug,
d2000_6204,programming,validează recompensă,validate reward,validează recompensă / validate reward,6204,template_8000_program_validate,
d2000_6205,programming,creează compresie,create compression,creează compresie / create compression,6205,template_8000_program_create,
d2000_6206,programming,testează compresie,test compression,testează compresie / test compression,6206,template_8000_program_test,
d2000_6207,programming,optimizează compresie,optimize compression,optimizează compresie / optimize compression,6207,template_8000_program_optimize,
d2000_6208,programming,documentează compresie,document compression,documentează compresie / document compression,6208,template_8000_program_document,
d2000_6209,programming,depanează compresie,debug compression,depanează compresie / debug compression,6209,template_8000_program_debug,
d2000_6210,programming,validează compresie,validate compression,validează compresie / validate compression,6210,template_8000_program_validate,
d2000_6211,programming,creează decodare,create decoding,creează decodare / create decoding,6211,template_8000_program_create,
d2000_6212,programming,testează decodare,test decoding,testează decodare / test decoding,6212,template_8000_program_test,
d2000_6213,programming,optimizează decodare,optimize decoding,optimizează decodare / optimize decoding,6213,template_8000_program_optimize,
d2000_6214,programming,documentează decodare,document decoding,documentează decodare / document decoding,6214,template_8000_program_document,
d2000_6215,programming,depanează decodare,debug decoding,depanează decodare / debug decoding,6215,template_8000_program_debug,
