entry_id,category,ro,en,meaning,rank,source,notes
d2000_3402,requests,verifică schemă json,check json schema,verifică schemă json / check json schema,3402,template_4000_check,
d2000_3403,common_phrases,explică test unitar,explain unit test,explică test unitar / explain unit test,3403,template_4000_explain,
d2000_3404,common_phrases,rezumă test unitar,summarize unit test,rezumă test unitar / summarize unit test,3404,template_4000_summarize,
d2000_3405,questions,cum folosesc test unitar?,how do I use unit test?,cum folosesc test unitar? / how do I use unit test?,3405,template_4000_use_question,
d2000_3406,requests,verifică test unitar,check unit test,verifică test unitar / check unit test,3406,template_4000_check,
d2000_3407,common_phrases,explică test de integrare,explain integration test,explică test de integrare / explain integration test,3407,template_4000_explain,
d2000_3408,common_phrases,rezumă test de integrare,summarize integration test,rezumă test de integrare / summarize integration test,3408,template_4000_summarize,
d2000_3409,questions,cum folosesc test de integrare?,how do I use integration test?,cum folosesc test de integrare? / how do I use integration test?,3409,template_4000_use_question,
d2000_3410,requests,verifică test de integrare,check integration test,verifică test de integrare / check integration test,3410,template_4000_check,
d2000_3411,common_phrases,explică test end-to-end,explain end to end test,explică test end-to-end / explain end to end test,3411,template_4000_explain,
d2000_3412,common_phrases,rezumă test end-to-end,summarize end to end test,rezumă test end-to-end / summarize end to end test,3412,template_4000_summarize,
d2000_3413,questions,cum folosesc test end-to-end?,how do I use end to end test?,cum folosesc test end-to-end? / how do I use end to end test?,3413,template_4000_use_question,
d2000_3414,requests,verifică test end-to-end,check end to end test,verifică test end-to-end / check end to end test,3414,template_4000_check,
d2000_3415,common_phrases,explică acoperire de test,explain test coverage,explică acoperire de test / explain test coverage,3415,template_4000_explain,
d2000_3416,common_phrases,rezumă acoperire de test,summarize test coverage,rezumă acoperire de test / summarize test coverage,3416,template_4000_summarize,
d2000_3417,questions,cum folosesc acoperire de test?,how do I use test coverage?,cum folosesc acoperire de test? / how do I use test coverage?,3417,template_4000_use_question,
d2000_3418,requests,verifică acoperire de test,check test coverage,verifică acoperire de test / check test coverage,3418,template_4000_check,
d2000_3419,common_phrases,explică stub,explain stub,explică stub / explain stub,3419,template_4000_explain,
d2000_3420,common_phrases,rezumă stub,summarize stub,rezumă stub / summarize stub,3420,template_4000_summarize,
d2000_3421,questions,cum folosesc stub?,how do I use stub?,cum folosesc stub? / how do I use stub?,3421,template_4000_use_question,
d2000_3422,requests,verifică stub,check stub,verifică stub / check stub,3422,template_4000_check,
d2000_3423,common_phrases,explică mock,explain mock,explică mock / explain mock,3423,template_4000_explain,
d2000_3424,common_phrases,rezumă mock,summarize mock,rezumă mock / summarize mock,3424,template_4000_summarize,
d2000_3425,questions,cum folosesc mock?,how do I use mock?,cum folosesc mock? / how do I use mock?,3425,template_4000_use_question,
d2000_3426,requests,verifică mock,check mock,verifică mock / check mock,3426,template_4000_check,
d2000_3427,common_phrases,explică fixture,explain fixture,explică fixture / explain fixture,3427,template_4000_explain,
d2000_3428,common_phrases,rezumă fixture,summarize fixture,rezumă fixture / summarize fixture,3428,template_4000_summarize,
d2000_3429,questions,cum folosesc fixture?,how do I use fixture?,cum folosesc fixture? / how do I use fixture?,3429,template_4000_use_question,
d2000_3430,requests,verifică fixture,check fixture,verifică fixture / check fixture,3430,template_4000_check,
d2000_3431,common_phrases,explică lint,explain lint,explică lint / explain lint,3431,template_4000_explain,
d2000_3432,common_phrases,rezumă lint,summarize lint,rezumă lint / summarize lint,3432,template_4000_summarize,
d2000_3433,questions,cum folosesc lint?,how do I use lint?,cum folosesc lint? / how do I use lint?,3433,template_4000_use_question,
d2000_3434,requests,verifică lint,check lint,verifică lint / check lint,3434,template_4000_check,
d2000_3435,common_phrases,explică formatter,explain formatter,explică formatter / explain formatter,3435,template_4000_explain,
d2000_3436,common_phrases,rezumă formatter,summarize formatter,rezumă formatter / summarize formatter,3436,template_4000_summarize,
d2000_3437,questions,cum folosesc formatter?,how do I use formatter?,cum folosesc formatter? / how do I use formatter?,3437,template_4000_use_question,
d2000_3438,requests,verifică formatter,check formatter,verifică formatter / check formatter,3438,template_4000_check,
d2000_3439,common_phrases,explică refactorizare,explain refactor,explică refactorizare / explain refactor,3439,template_4000_explain,
d2000_3440,common_phrases,rezumă refactorizare,summarize refactor,rezumă refactorizare / summarize refactor,3440,template_4000_summarize,
d2000_3441,questions,cum folosesc refactorizare?,how do I use refactor?,cum folosesc refactorizare? / how do I use refactor?,3441,template_4000_use_question,
d2000_3442,requests,verifică refactorizare,check refactor,verifică refactorizare / check refactor,3442,template_4000_check,
d2000_3443,common_phrases,explică regresie,explain regression,explică regresie / explain regression,3443,template_4000_explain,
d2000_3444,common_phrases,rezumă regresie,summarize regression,rezumă regresie / summarize regression,3444,template_4000_summarize,
d2000_3445,questions,cum folosesc regresie?,how do I use regression?,cum folosesc regresie? / how do I use regression?,3445,template_4000_use_question,
d2000_3446,requests,verifică regresie,check regression,verifică regresie / check regression,3446,template_4000_check,
d2000_3447,common_phrases,explică ramură principală,explain main branch,explică ramură principală / explain main branch,3447,template_4000_explain,
d2000_3448,common_phrases,rezumă ramură principală,summarize main branch,rezumă ramură principală / summarize main branch,3448,template_4000_summarize,
d2000_3449,questions,cum folosesc ramură principală?,how do I use main branch?,cum folosesc ramură principală? / how do I use main branch?,3449,template_4000_use_question,
d2000_3450,requests,verifică ramură principală,check main branch,verifică ramură principală / check main branch,3450,template_4000_check,
d2000_3451,common_phrases,explică etichetă git,explain git tag,explică etichetă git / explain git tag,3451,template_4000_explain,
d2000_3452,common_phrases,rezumă etichetă git,summarize git tag,rezumă etichetă git / summarize git tag,3452,template_4000_summarize,
d2000_3453,questions,cum folosesc etichetă git?,how do I use git tag?,cum folosesc etichetă git? / how do I use git tag?,3453,template_4000_use_question,
d2000_3454,requests,verifică etichetă git,check git tag,verifică etichetă git / check git tag,3454,template_4000_check,
d2000_3455,common_phrases,explică conflict de merge,explain merge conflict,explică conflict de merge / explain merge conflict,3455,template_4000_explain,
d2000_3456,common_phrases,rezumă conflict de merge,summarize merge conflict,rezumă conflict de merge / summarize merge conflict,3456,template_4000_summarize,
d2000_3457,questions,cum folosesc conflict de merge?,how do I use merge conflict?,cum folosesc conflict de merge? / how do I use merge conflict?,3457,template_4000_use_question,
d2000_3458,requests,verifică conflict de merge,check merge conflict,verifică conflict de merge / check merge conflict,3458,template_4000_check,
d2000_3459,common_phrases,explică pipeline ci,explain ci pipeline,explică pipeline ci / explain ci pipeline,3459,template_4000_explain,
d2000_3460,common_phrases,rezumă pipeline ci,summarize ci pipeline,rezumă pipeline ci / summarize ci pipeline,3460,template_4000_summarize,
d2000_3461,questions,cum folosesc pipeline ci?,how do I use ci pipeline?,cum folosesc pipeline ci? / how do I use ci pipeline?,3461,template_4000_use_question,
d2000_3462,requests,verifică pipeline ci,check ci pipeline,verifică pipeline ci / check ci pipeline,3462,template_4000_check,
d2000_3463,common_phrases,explică artefact build,explain build artifact,explică artefact build / explain build artifact,3463,template_4000_explain,
d2000_3464,common_phrases,rezumă artefact build,summarize build artifact,rezumă artefact build / summarize build artifact,3464,template_4000_summarize,
d2000_3465,questions,cum folosesc artefact build?,how do I use build artifact?,cum folosesc artefact build? / how do I use build artifact?,3465,template_4000_use_question,
d2000_3466,requests,verifică artefact build,check build artifact,verifică artefact build / check build artifact,3466,template_4000_check,
