id,category,ro,en,meaning,compact_token,frequency_rank,source_rank,token_length,source,notes
d2000_3832,common_phrases,rezumă vulnerabilitate,summarize vulnerability,rezumă vulnerabilitate / summarize vulnerability,$q,3832,3832,2,template_4000_summarize,
d2000_3833,questions,cum folosesc vulnerabilitate?,how do I use vulnerability?,cum folosesc vulnerabilitate? / how do I use vulnerability?,$r,3833,3833,2,template_4000_use_question,
d2000_3834,requests,verifică vulnerabilitate,check vulnerability,verifică vulnerabilitate / check vulnerability,$s,3834,3834,2,template_4000_check,
d2000_3835,common_phrases,explică exploit,explain exploit,explică exploit / explain exploit,$t,3835,3835,2,template_4000_explain,
d2000_3836,common_phrases,rezumă exploit,summarize exploit,rezumă exploit / summarize exploit,$v,3836,3836,2,template_4000_summarize,
d2000_3837,questions,cum folosesc exploit?,how do I use exploit?,cum folosesc exploit? / how do I use exploit?,$w,3837,3837,2,template_4000_use_question,
d2000_3838,requests,verifică exploit,check exploit,verifică exploit / check exploit,$x,3838,3838,2,template_4000_check,
d2000_3839,common_phrases,explică patch de securitate,explain security patch,explică patch de securitate / explain security patch,$y,3839,3839,2,template_4000_explain,
d2000_3840,common_phrases,rezumă patch de securitate,summarize security patch,rezumă patch de securitate / summarize security patch,$z,3840,3840,2,template_4000_summarize,
d2000_3841,questions,cum folosesc patch de securitate?,how do I use security patch?,cum folosesc patch de securitate? / how do I use security patch?,$!,3841,3841,2,template_4000_use_question,
d2000_3842,requests,verifică patch de securitate,check security patch,verifică patch de securitate / check security patch,$#,3842,3842,2,template_4000_check,
d2000_3843,common_phrases,explică scanare porturi,explain port scan,explică scanare porturi / explain port scan,$$,3843,3843,2,template_4000_explain,
d2000_3844,common_phrases,rezumă scanare porturi,summarize port scan,rezumă scanare porturi / summarize port scan,$%,3844,3844,2,template_4000_summarize,
d2000_3845,questions,cum folosesc scanare porturi?,how do I use port scan?,cum folosesc scanare porturi? / how do I use port scan?,$&,3845,3845,2,template_4000_use_question,
d2000_3846,requests,verifică scanare porturi,check port scan,verifică scanare porturi / check port scan,$*,3846,3846,2,template_4000_check,
d2000_3847,common_phrases,explică autentificare,explain authentication,explică autentificare / explain authentication,$+,3847,3847,2,template_4000_explain,
d2000_3848,common_phrases,rezumă autentificare,summarize authentication,rezumă autentificare / summarize authentication,$.,3848,3848,2,template_4000_summarize,
d2000_3849,questions,cum folosesc autentificare?,how do I use authentication?,cum folosesc autentificare? / how do I use authentication?,$/,3849,3849,2,template_4000_use_question,
d2000_3850,requests,verifică autentificare,check authentication,verifică autentificare / check authentication,$:,3850,3850,2,template_4000_check,
d2000_3851,common_phrases,explică autorizare,explain authorization,explică autorizare / explain authorization,$;,3851,3851,2,template_4000_explain,
d2000_3852,common_phrases,rezumă autorizare,summarize authorization,rezumă autorizare / summarize authorization,$=,3852,3852,2,template_4000_summarize,
d2000_3853,questions,cum folosesc autorizare?,how do I use authorization?,cum folosesc autorizare? / how do I use authorization?,$?,3853,3853,2,template_4000_use_question,
d2000_3854,requests,verifică autorizare,check authorization,verifică autorizare / check authorization,$@,3854,3854,2,template_4000_check,
d2000_3855,common_phrases,explică sesiune,explain session,explică sesiune / explain session,$^,3855,3855,2,template_4000_explain,
d2000_3856,common_phrases,rezumă sesiune,summarize session,rezumă sesiune / summarize session,$_,3856,3856,2,template_4000_summarize,
d2000_3857,questions,cum folosesc sesiune?,how do I use session?,cum folosesc sesiune? / how do I use session?,$~,3857,3857,2,template_4000_use_question,
d2000_3858,requests,verifică sesiune,check session,verifică sesiune / check session,%0,3858,3858,2,template_4000_check,
d2000_3859,common_phrases,explică cookie,explain cookie,explică cookie / explain cookie,%1,3859,3859,2,template_4000_explain,
d2000_3860,common_phrases,rezumă cookie,summarize cookie,rezumă cookie / summarize cookie,%2,3860,3860,2,template_4000_summarize,
d2000_3861,questions,cum folosesc cookie?,how do I use cookie?,cum folosesc cookie? / how do I use cookie?,%3,3861,3861,2,template_4000_use_question,
d2000_3862,requests,verifică cookie,check cookie,verifică cookie / check cookie,%4,3862,3862,2,template_4000_check,
d2000_3863,common_phrases,explică csrf,explain csrf,explică csrf / explain csrf,%5,3863,3863,2,template_4000_explain,
d2000_3864,common_phrases,rezumă csrf,summarize csrf,rezumă csrf / summarize csrf,%6,3864,3864,2,template_4000_summarize,
d2000_3865,questions,cum folosesc csrf?,how do I use csrf?,cum folosesc csrf? / how do I use csrf?,%7,3865,3865,2,template_4000_use_question,
d2000_3866,requests,verifică csrf,check csrf,verifică csrf / check csrf,%8,3866,3866,2,template_4000_check,
d2000_3867,common_phrases,explică xss,explain xss,explică xss / explain xss,%9,3867,3867,2,template_4000_explain,
d2000_3868,common_phrases,rezumă xss,summarize xss,rezumă xss / summarize xss,%B,3868,3868,2,template_4000_summarize,
d2000_3869,questions,cum folosesc xss?,how do I use xss?,cum folosesc xss? / how do I use xss?,%C,3869,3869,2,template_4000_use_question,
d2000_3870,requests,verifică xss,check xss,verifică xss / check xss,%D,3870,3870,2,template_4000_check,
d2000_3871,common_phrases,explică injecție sql,explain sql injection,explică injecție sql / explain sql injection,%F,3871,3871,2,template_4000_explain,
d2000_3872,common_phrases,rezumă injecție sql,summarize sql injection,rezumă injecție sql / summarize sql injection,%G,3872,3872,2,template_4000_summarize,
d2000_3873,questions,cum folosesc injecție sql?,how do I use sql injection?,cum folosesc injecție sql? / how do I use sql injection?,%H,3873,3873,2,template_4000_use_question,
d2000_3874,requests,verifică injecție sql,check sql injection,verifică injecție sql / check sql injection,%J,3874,3874,2,template_4000_check,
d2000_3875,common_phrases,explică forță brută,explain brute force,explică forță brută / explain brute force,%K,3875,3875,2,template_4000_explain,
d2000_3876,common_phrases,rezumă forță brută,summarize brute force,rezumă forță brută / summarize brute force,%L,3876,3876,2,template_4000_summarize,
d2000_3877,questions,cum folosesc forță brută?,how do I use brute force?,cum folosesc forță brută? / how do I use brute force?,%M,3877,3877,2,template_4000_use_question,
d2000_3878,requests,verifică forță brută,check brute force,verifică forță brută / check brute force,%N,3878,3878,2,template_4000_check,
d2000_3879,common_phrases,explică rată limitată,explain rate limit,explică rată limitată / explain rate limit,%P,3879,3879,2,template_4000_explain,
d2000_3880,common_phrases,rezumă rată limitată,summarize rate limit,rezumă rată limitată / summarize rate limit,%Q,3880,3880,2,template_4000_summarize,
d2000_3881,questions,cum folosesc rată limitată?,how do I use rate limit?,cum folosesc rată limitată? / how do I use rate limit?,%R,3881,3881,2,template_4000_use_question,
d2000_3882,requests,verifică rată limitată,check rate limit,verifică rată limitată / check rate limit,%S,3882,3882,2,template_4000_check,
d2000_3883,common_phrases,explică listă de control acces,explain access control list,explică listă de control acces / explain access control list,%T,3883,3883,2,template_4000_explain,
d2000_3884,common_phrases,rezumă listă de control acces,summarize access control list,rezumă listă de control acces / summarize access control list,%V,3884,3884,2,template_4000_summarize,
d2000_3885,questions,cum folosesc listă de control acces?,how do I use access control list?,cum folosesc listă de control acces? / how do I use access control list?,%W,3885,3885,2,template_4000_use_question,
d2000_3886,requests,verifică listă de control acces,check access control list,verifică listă de control acces / check access control list,%X,3886,3886,2,template_4000_check,
d2000_3887,common_phrases,explică principiu minim privilegiu,explain least privilege,explică principiu minim privilegiu / explain least privilege,%Y,3887,3887,2,template_4000_explain,
d2000_3888,common_phrases,rezumă principiu minim privilegiu,summarize least privilege,rezumă principiu minim privilegiu / summarize least privilege,%Z,3888,3888,2,template_4000_summarize,
d2000_3889,questions,cum folosesc principiu minim privilegiu?,how do I use least privilege?,cum folosesc principiu minim privilegiu? / how do I use least privilege?,%b,3889,3889,2,template_4000_use_question,
d2000_3890,requests,verifică principiu minim privilegiu,check least privilege,verifică principiu minim privilegiu / check least privilege,%c,3890,3890,2,template_4000_check,
d2000_3891,common_phrases,explică audit,explain audit,explică audit / explain audit,%d,3891,3891,2,template_4000_explain,
d2000_3892,common_phrases,rezumă audit,summarize audit,rezumă audit / summarize audit,%f,3892,3892,2,template_4000_summarize,
d2000_3893,questions,cum folosesc audit?,how do I use audit?,cum folosesc audit? / how do I use audit?,%g,3893,3893,2,template_4000_use_question,
d2000_3894,requests,verifică audit,check audit,verifică audit / check audit,%h,3894,3894,2,template_4000_check,
d2000_3895,common_phrases,explică log de securitate,explain security log,explică log de securitate / explain security log,%j,3895,3895,2,template_4000_explain,
d2000_3896,common_phrases,rezumă log de securitate,summarize security log,rezumă log de securitate / summarize security log,%k,3896,3896,2,template_4000_summarize,
d2000_3897,questions,cum folosesc log de securitate?,how do I use security log?,cum folosesc log de securitate? / how do I use security log?,%l,3897,3897,2,template_4000_use_question,
d2000_3898,requests,verifică log de securitate,check security log,verifică log de securitate / check security log,%m,3898,3898,2,template_4000_check,
d2000_3899,common_phrases,explică incident de securitate,explain security incident,explică incident de securitate / explain security incident,%n,3899,3899,2,template_4000_explain,
d2000_3900,common_phrases,rezumă incident de securitate,summarize security incident,rezumă incident de securitate / summarize security incident,%p,3900,3900,2,template_4000_summarize,
d2000_3901,questions,cum folosesc incident de securitate?,how do I use security incident?,cum folosesc incident de securitate? / how do I use security incident?,%q,3901,3901,2,template_4000_use_question,
d2000_3902,requests,verifică incident de securitate,check security incident,verifică incident de securitate / check security incident,%r,3902,3902,2,template_4000_check,
d2000_3903,common_phrases,explică copie sigură,explain secure copy,explică copie sigură / explain secure copy,%s,3903,3903,2,template_4000_explain,
d2000_3904,common_phrases,rezumă copie sigură,summarize secure copy,rezumă copie sigură / summarize secure copy,%t,3904,3904,2,template_4000_summarize,
d2000_3905,questions,cum folosesc copie sigură?,how do I use secure copy?,cum folosesc copie sigură? / how do I use secure copy?,%v,3905,3905,2,template_4000_use_question,
