id,category,ro,en,meaning,compact_token,frequency_rank,source_rank,token_length,source,notes
d2000_7842,project management,raportează estimare,report estimate,raportează estimare / report estimate,0qz,7842,7842,3,template_8000_project_report,
d2000_7843,project management,escaladează estimare,escalate estimate,escaladează estimare / escalate estimate,0q!,7843,7843,3,template_8000_project_escalate,
d2000_7844,project management,mitighează estimare,mitigate estimate,mitighează estimare / mitigate estimate,0q#,7844,7844,3,template_8000_project_mitigate,
d2000_7845,project management,planifică efort,plan effort,planifică efort / plan effort,0q$,7845,7845,3,template_8000_project_plan,
d2000_7846,project management,urmărește efort,track effort,urmărește efort / track effort,0q%,7846,7846,3,template_8000_project_track,
d2000_7847,project management,raportează efort,report effort,raportează efort / report effort,0q&,7847,7847,3,template_8000_project_report,
d2000_7848,project management,escaladează efort,escalate effort,escaladează efort / escalate effort,0q*,7848,7848,3,template_8000_project_escalate,
d2000_7849,project management,mitighează efort,mitigate effort,mitighează efort / mitigate effort,0q+,7849,7849,3,template_8000_project_mitigate,
d2000_7850,project management,planifică termen,plan due date,planifică termen / plan due date,0q.,7850,7850,3,template_8000_project_plan,
d2000_7851,project management,urmărește termen,track due date,urmărește termen / track due date,0q/,7851,7851,3,template_8000_project_track,
d2000_7852,project management,raportează termen,report due date,raportează termen / report due date,0q:,7852,7852,3,template_8000_project_report,
d2000_7853,project management,escaladează termen,escalate due date,escaladează termen / escalate due date,0q;,7853,7853,3,template_8000_project_escalate,
d2000_7854,project management,mitighează termen,mitigate due date,mitighează termen / mitigate due date,0q=,7854,7854,3,template_8000_project_mitigate,
d2000_7855,project management,planifică proprietar,plan owner,planifică proprietar / plan owner,0q?,7855,7855,3,template_8000_project_plan,
d2000_7856,project management,urmărește proprietar,track owner,urmărește proprietar / track owner,0q@,7856,7856,3,template_8000_project_track,
d2000_7857,project management,raportează proprietar,report owner,raportează proprietar / report owner,0q^,7857,7857,3,template_8000_project_report,
d2000_7858,project management,escaladează proprietar,escalate owner,escaladează proprietar / escalate owner,0q_,7858,7858,3,template_8000_project_escalate,
d2000_7859,project management,mitighează proprietar,mitigate owner,mitighează proprietar / mitigate owner,0q~,7859,7859,3,template_8000_project_mitigate,
d2000_7860,project management,planifică responsabil,plan responsible person,planifică responsabil / plan responsible person,0r0,7860,7860,3,template_8000_project_plan,
d2000_7861,project management,urmărește responsabil,track responsible person,urmărește responsabil / track responsible person,0r1,7861,7861,3,template_8000_project_track,
d2000_7862,project management,raportează responsabil,report responsible person,raportează responsabil / report responsible person,0r2,7862,7862,3,template_8000_project_report,
d2000_7863,project management,escaladează responsabil,escalate responsible person,escaladează responsabil / escalate responsible person,0r3,7863,7863,3,template_8000_project_escalate,
d2000_7864,project management,mitighează responsabil,mitigate responsible person,mitighează responsabil / mitigate responsible person,0r4,7864,7864,3,template_8000_project_mitigate,
d2000_7865,project management,planifică parte interesată,plan stakeholder,planifică parte interesată / plan stakeholder,0r5,7865,7865,3,template_8000_project_plan,
d2000_7866,project management,urmărește parte interesată,track stakeholder,urmărește parte interesată / track stakeholder,0r6,7866,7866,3,template_8000_project_track,
d2000_7867,project management,raportează parte interesată,report stakeholder,raportează parte interesată / report stakeholder,0r7,7867,7867,3,template_8000_project_report,
d2000_7868,project management,escaladează parte interesată,escalate stakeholder,escaladează parte interesată / escalate stakeholder,0r8,7868,7868,3,template_8000_project_escalate,
d2000_7869,project management,mitighează parte interesată,mitigate stakeholder,mitighează parte interesată / mitigate stakeholder,0r9,7869,7869,3,template_8000_project_mitigate,
d2000_7870,project management,planifică cerință,plan requirement,planifică cerință / plan requirement,0rB,7870,7870,3,template_8000_project_plan,
d2000_7871,project management,urmărește cerință,track requirement,urmărește cerință / track requirement,0rC,7871,7871,3,template_8000_project_track,
d2000_7872,project management,raportează cerință,report requirement,raportează cerință / report requirement,0rD,7872,7872,3,template_8000_project_report,
d2000_7873,project management,escaladează cerință,escalate requirement,escaladează cerință / escalate requirement,0rF,7873,7873,3,template_8000_project_escalate,
d2000_7874,project management,mitighează cerință,mitigate requirement,mitighează cerință / mitigate requirement,0rG,7874,7874,3,template_8000_project_mitigate,
d2000_7875,project management,planifică criteriu de acceptare,plan acceptance criterion,planifică criteriu de acceptare / plan acceptance criterion,0rH,7875,7875,3,template_8000_project_plan,
d2000_7876,project management,urmărește criteriu de acceptare,track acceptance criterion,urmărește criteriu de acceptare / track acceptance criterion,0rJ,7876,7876,3,template_8000_project_track,
d2000_7877,project management,raportează criteriu de acceptare,report acceptance criterion,raportează criteriu de acceptare / report acceptance criterion,0rK,7877,7877,3,template_8000_project_report,
d2000_7878,project management,escaladează criteriu de acceptare,escalate acceptance criterion,escaladează criteriu de acceptare / escalate acceptance criterion,0rL,7878,7878,3,template_8000_project_escalate,
d2000_7879,project management,mitighează criteriu de acceptare,mitigate acceptance criterion,mitighează criteriu de acceptare / mitigate acceptance criterion,0rM,7879,7879,3,template_8000_project_mitigate,
d2000_7880,project management,planifică roadmap,plan roadmap,planifică roadmap / plan roadmap,0rN,7880,7880,3,template_8000_project_plan,
d2000_7881,project management,urmărește roadmap,track roadmap,urmărește roadmap / track roadmap,0rP,7881,7881,3,template_8000_project_track,
d2000_7882,project management,raportează roadmap,report roadmap,raportează roadmap / report roadmap,0rQ,7882,7882,3,template_8000_project_report,
d2000_7883,project management,escaladează roadmap,escalate roadmap,escaladează roadmap / escalate roadmap,0rR,7883,7883,3,template_8000_project_escalate,
d2000_7884,project management,mitighează roadmap,mitigate roadmap,mitighează roadmap / mitigate roadmap,0rS,7884,7884,3,template_8000_project_mitigate,
d2000_7885,project management,planifică sprint,plan sprint,planifică sprint / plan sprint,0rT,7885,7885,3,template_8000_project_plan,
d2000_7886,project management,urmărește sprint,track sprint,urmărește sprint / track sprint,0rV,7886,7886,3,template_8000_project_track,
d2000_7887,project management,raportează sprint,report sprint,raportează sprint / report sprint,0rW,7887,7887,3,template_8000_project_report,
d2000_7888,project management,escaladează sprint,escalate sprint,escaladează sprint / escalate sprint,0rX,7888,7888,3,template_8000_project_escalate,
d2000_7889,project management,mitighează sprint,mitigate sprint,mitighează sprint / mitigate sprint,0rY,7889,7889,3,template_8000_project_mitigate,
d2000_7890,project management,planifică backlog,plan backlog,planifică backlog / plan backlog,0rZ,7890,7890,3,template_8000_project_plan,
d2000_7891,project management,urmărește backlog,track backlog,urmărește backlog / track backlog,0rb,7891,7891,3,template_8000_project_track,
d2000_7892,project management,raportează backlog,report backlog,raportează backlog / report backlog,0rc,7892,7892,3,template_8000_project_report,
d2000_7893,project management,escaladează backlog,escalate backlog,escaladează backlog / escalate backlog,0rd,7893,7893,3,template_8000_project_escalate,
d2000_7894,project management,mitighează backlog,mitigate backlog,mitighează backlog / mitigate backlog,0rf,7894,7894,3,template_8000_project_mitigate,
d2000_7895,project management,planifică ticket,plan ticket,planifică ticket / plan ticket,0rg,7895,7895,3,template_8000_project_plan,
d2000_7896,project management,urmărește ticket,track ticket,urmărește ticket / track ticket,0rh,7896,7896,3,template_8000_project_track,
